Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,dataset_type
60506,53,Male,45,Healthcare,8036,Fair,High,Average,0,Yes,93,Associate Degree,Married,0,Mid,Medium,111,No,No,No,Good,High,Left,train
55476,38,Male,18,Education,3804,Good,High,Average,0,No,76,High School,Divorced,3,Mid,Large,82,No,No,No,Good,High,Stayed,train
30540,29,Male,9,Healthcare,7428,Good,High,Average,1,No,6,Bachelor’s Degree,Single,2,Entry,Medium,21,No,No,No,Good,High,Left,train
71285,49,Male,15,Technology,10990,Fair,High,Average,0,Yes,61,Associate Degree,Single,0,Entry,Large,18,No,No,No,Excellent,Medium,Left,train
4807,38,Female,25,Media,5245,Good,High,Below Average,1,Yes,62,Bachelor’s Degree,Single,4,Mid,Medium,61,No,No,No,Good,High,Left,train
39928,25,Male,16,Technology,7945,Good,Very High,Below Average,0,No,2,Master’s Degree,Single,0,Mid,Large,81,No,No,Yes,Poor,Low,Left,train
2069,20,Female,6,Technology,8087,Fair,Medium,High,3,Yes,26,Bachelor’s Degree,Married,3,Mid,Small,49,No,No,No,Good,Low,Left,train
63875,52,Male,30,Healthcare,10436,Poor,High,High,3,Yes,6,Master’s Degree,Divorced,2,Mid,Small,51,No,No,No,Good,Medium,Stayed,train
65068,36,Male,21,Technology,9665,Fair,High,Average,1,No,80,Associate Degree,Married,0,Senior,Medium,84,No,No,No,Good,Medium,Stayed,train
39213,51,Female,38,Healthcare,9915,Fair,High,Below Average,0,Yes,75,Bachelor’s Degree,Single,1,Entry,Large,102,Yes,No,No,Fair,Low,Left,train
17814,27,Female,13,Healthcare,8018,Good,High,Average,2,Yes,14,High School,Single,4,Mid,Medium,78,No,No,No,Good,Medium,Stayed,train
25433,25,Female,6,Healthcare,6348,Poor,Medium,Low,0,No,55,Bachelor’s Degree,Married,0,Entry,Large,61,No,No,No,Fair,Low,Left,train
55466,21,Male,9,Finance,7969,Fair,High,Average,0,No,10,Associate Degree,Married,4,Mid,Medium,78,No,No,No,Poor,Low,Stayed,train
45842,22,Male,2,Media,6639,Good,Medium,Average,0,No,2,Associate Degree,Married,5,Mid,Small,16,No,No,No,Good,Medium,Stayed,train
10925,50,Male,14,Education,4238,Good,High,Below Average,3,Yes,22,High School,Married,4,Senior,Small,43,No,No,No,Good,Low,Stayed,train
28079,53,Female,24,Healthcare,8013,Good,Low,Average,1,Yes,26,Bachelor’s Degree,Divorced,0,Mid,Large,35,No,No,No,Good,Medium,Stayed,train
13707,58,Male,26,Media,7524,Good,High,Below Average,0,No,55,Associate Degree,Married,1,Entry,Large,28,No,No,No,Good,Low,Stayed,train
712,31,Female,12,Healthcare,7793,Fair,High,Average,0,No,70,High School,Single,4,Mid,Small,14,No,No,Yes,Poor,High,Left,train
22429,37,Male,28,Technology,8887,Good,High,High,0,No,40,Associate Degree,Married,0,Entry,Medium,52,No,No,No,Good,High,Stayed,train
70070,30,Male,7,Education,3186,Excellent,High,Average,2,No,68,High School,Single,3,Entry,Medium,52,Yes,No,No,Good,High,Left,train
42524,49,Male,14,Education,5685,Good,High,High,0,Yes,90,Bachelor’s Degree,Divorced,0,Senior,Small,77,No,No,No,Good,Medium,Stayed,train
65064,29,Male,8,Healthcare,6405,Fair,Low,Average,3,No,40,Associate Degree,Married,3,Mid,Medium,37,No,No,No,Good,Medium,Left,train
45361,42,Male,24,Healthcare,6619,Good,Very High,Average,0,No,36,Master’s Degree,Single,0,Entry,Small,57,No,Yes,No,Excellent,High,Stayed,train
53212,55,Male,45,Media,5891,Excellent,Very High,Average,2,Yes,5,High School,Single,0,Entry,Small,79,No,No,No,Fair,Medium,Left,train
61365,20,Female,10,Finance,8654,Poor,High,Average,0,No,14,Associate Degree,Married,2,Entry,Medium,70,No,No,No,Good,Medium,Stayed,train
68970,57,Female,29,Healthcare,6703,Good,Very High,Average,2,No,36,Master’s Degree,Married,3,Mid,Small,100,No,No,No,Good,Low,Stayed,train
42219,28,Female,13,Education,3913,Poor,Very High,Average,0,No,31,Master’s Degree,Married,0,Senior,Small,18,No,No,No,Fair,Low,Left,train
72061,43,Female,27,Healthcare,7362,Fair,High,Average,0,Yes,10,High School,Married,1,Mid,Large,63,No,No,No,Poor,Very High,Left,train
23764,35,Male,11,Media,7410,Excellent,Low,Average,0,No,19,Master’s Degree,Married,2,Entry,Large,62,No,No,Yes,Poor,Very High,Stayed,train
10774,24,Female,1,Technology,8051,Good,High,Average,1,No,9,Associate Degree,Married,1,Mid,Small,23,No,No,No,Good,Low,Stayed,train
18463,30,Male,20,Media,5944,Fair,Medium,Average,2,No,40,Master’s Degree,Divorced,4,Senior,Large,65,No,No,No,Good,Medium,Stayed,train
31658,22,Female,1,Technology,10913,Good,High,Below Average,1,No,99,Bachelor’s Degree,Married,1,Entry,Small,61,No,No,No,Good,High,Stayed,train
1612,32,Male,10,Healthcare,8702,Poor,High,High,4,Yes,63,Bachelor’s Degree,Single,0,Mid,Large,75,No,No,No,Poor,Medium,Left,train
71654,43,Female,19,Education,3886,Good,Medium,Average,0,No,80,Associate Degree,Single,0,Entry,Large,28,No,No,No,Fair,Low,Left,train
46154,19,Female,6,Finance,8771,Poor,High,High,0,No,18,Master’s Degree,Single,4,Entry,Medium,10,No,No,Yes,Good,Medium,Left,train
15100,33,Male,6,Technology,10481,Good,High,Average,0,No,67,Associate Degree,Married,5,Senior,Medium,57,No,No,No,Good,Low,Stayed,train
28487,57,Female,6,Education,5651,Poor,Very High,Average,2,Yes,5,Bachelor’s Degree,Married,0,Mid,Large,82,No,No,No,Fair,Low,Left,train
53670,57,Female,35,Media,6079,Good,Low,Below Average,0,No,31,Bachelor’s Degree,Married,0,Mid,Large,67,No,No,No,Excellent,Low,Left,train
28759,40,Female,26,Finance,5817,Excellent,High,Low,0,Yes,7,High School,Married,0,Entry,Large,82,No,No,No,Excellent,Low,Left,train
34114,30,Female,10,Finance,10163,Fair,High,High,1,Yes,3,Master’s Degree,Married,1,Entry,Medium,29,No,No,No,Good,Medium,Stayed,train
13628,28,Male,14,Education,4474,Poor,Low,Average,1,No,10,Bachelor’s Degree,Married,1,Senior,Small,75,Yes,No,No,Excellent,High,Stayed,train
72547,27,Male,4,Media,4526,Good,High,High,0,Yes,74,High School,Single,2,Entry,Medium,73,Yes,No,No,Good,Low,Stayed,train
11313,49,Female,7,Education,2866,Good,High,Average,1,Yes,59,Master’s Degree,Married,1,Mid,Medium,48,No,No,No,Fair,Low,Left,train
55146,42,Male,13,Healthcare,8264,Good,High,Average,1,No,67,High School,Married,1,Entry,Medium,17,No,No,No,Good,Medium,Left,train
27988,43,Female,19,Finance,5590,Poor,Very High,Average,0,No,58,High School,Single,1,Senior,Large,59,Yes,No,No,Poor,High,Stayed,train
53618,23,Male,7,Technology,6865,Fair,High,Low,0,No,63,Master’s Degree,Single,4,Entry,Medium,25,Yes,No,Yes,Good,High,Stayed,train
57630,42,Male,27,Finance,6570,Good,Medium,Average,1,Yes,65,Bachelor’s Degree,Married,3,Mid,Large,34,No,No,No,Good,Medium,Stayed,train
24716,53,Female,25,Media,5510,Poor,High,High,0,No,53,Associate Degree,Married,4,Mid,Large,59,No,No,No,Good,Medium,Stayed,train
24767,31,Male,2,Technology,8237,Good,High,High,0,No,17,Master’s Degree,Divorced,2,Mid,Small,80,No,No,No,Good,Medium,Left,train
32144,25,Female,10,Education,4574,Fair,Very High,Average,0,Yes,16,Bachelor’s Degree,Married,1,Senior,Medium,34,Yes,No,No,Fair,Very High,Stayed,train
23225,25,Female,17,Media,5486,Good,Very High,Average,1,No,32,Bachelor’s Degree,Married,3,Entry,Medium,43,No,Yes,No,Poor,Medium,Left,train
7808,54,Male,27,Finance,9660,Good,High,Average,0,No,11,Master’s Degree,Divorced,4,Entry,Medium,73,No,No,Yes,Excellent,High,Stayed,train
42836,56,Male,38,Technology,9093,Good,High,Low,2,No,26,Master’s Degree,Single,0,Mid,Large,110,Yes,No,No,Fair,Low,Stayed,train
16307,27,Male,7,Technology,9241,Fair,High,High,0,Yes,63,High School,Single,2,Senior,Small,72,Yes,No,No,Fair,Low,Stayed,train
26083,45,Male,29,Education,3330,Fair,High,Average,0,No,46,PhD,Married,0,Mid,Small,49,No,No,No,Good,High,Stayed,train
55630,49,Female,11,Education,5598,Fair,Very High,Average,2,No,54,Master’s Degree,Single,2,Mid,Large,24,Yes,No,No,Good,Low,Left,train
18639,19,Male,5,Media,6659,Good,Very High,Average,2,Yes,36,Associate Degree,Married,2,Senior,Medium,78,No,No,No,Good,Medium,Stayed,train
1071,44,Male,6,Finance,10185,Good,High,High,1,No,92,Associate Degree,Married,4,Entry,Large,20,No,No,Yes,Fair,Medium,Stayed,train
74170,32,Male,6,Media,6314,Fair,Low,Average,1,No,74,High School,Married,2,Senior,Medium,21,Yes,No,No,Good,Medium,Stayed,train
60090,29,Female,15,Education,6061,Fair,High,Average,1,No,27,Bachelor’s Degree,Married,0,Entry,Medium,69,Yes,No,No,Good,High,Left,train
9575,37,Female,23,Healthcare,9630,Good,High,Average,1,No,1,High School,Divorced,0,Mid,Medium,94,No,No,No,Fair,High,Left,train
6295,32,Male,14,Technology,10756,Good,High,Below Average,0,No,25,Bachelor’s Degree,Single,2,Mid,Medium,55,Yes,No,No,Good,Low,Stayed,train
8679,20,Female,7,Education,3940,Fair,Medium,Average,2,No,98,PhD,Married,0,Entry,Large,18,No,No,No,Poor,Very High,Left,train
42515,32,Female,8,Media,5581,Good,High,Average,2,No,74,Associate Degree,Married,0,Entry,Medium,49,No,No,No,Good,Low,Left,train
28135,42,Male,3,Healthcare,8126,Poor,High,Average,1,No,52,Bachelor’s Degree,Single,0,Mid,Large,76,No,No,No,Poor,High,Left,train
64170,34,Male,23,Education,3364,Excellent,High,Below Average,0,Yes,70,Master’s Degree,Single,3,Entry,Medium,39,No,No,Yes,Poor,High,Left,train
155,45,Female,36,Technology,8624,Good,Very High,Average,0,No,40,Master’s Degree,Single,0,Entry,Medium,71,No,No,No,Fair,Low,Left,train
19514,32,Male,3,Technology,10002,Fair,Medium,High,2,No,44,Bachelor’s Degree,Married,2,Entry,Medium,67,No,No,Yes,Excellent,Low,Left,train
44379,50,Male,4,Technology,10675,Excellent,High,Average,1,Yes,29,High School,Married,2,Mid,Large,61,Yes,No,No,Good,High,Stayed,train
57883,26,Male,2,Healthcare,6002,Excellent,High,Below Average,0,No,56,Bachelor’s Degree,Married,5,Senior,Medium,30,No,No,No,Good,Very High,Stayed,train
55445,54,Female,40,Healthcare,7850,Fair,High,High,2,Yes,34,Bachelor’s Degree,Married,0,Entry,Small,47,No,No,No,Poor,Medium,Left,train
12095,38,Male,21,Technology,11434,Good,High,Average,0,No,11,Bachelor’s Degree,Single,4,Mid,Small,69,No,No,No,Good,Low,Stayed,train
53484,18,Male,2,Education,4824,Excellent,Very High,High,0,Yes,92,Bachelor’s Degree,Single,0,Mid,Large,45,Yes,No,No,Poor,Very High,Left,train
56189,57,Male,39,Technology,9102,Good,Medium,High,0,Yes,79,Bachelor’s Degree,Divorced,0,Senior,Medium,81,No,No,No,Poor,Low,Stayed,train
17566,22,Male,11,Education,4667,Excellent,Medium,Average,0,Yes,68,Associate Degree,Married,5,Senior,Medium,33,No,No,No,Excellent,Low,Stayed,train
59329,25,Female,12,Education,4907,Excellent,Medium,Average,1,No,63,Bachelor’s Degree,Married,5,Mid,Large,79,No,No,No,Poor,Low,Stayed,train
53999,30,Male,8,Media,5832,Excellent,Medium,Average,1,Yes,46,Master’s Degree,Married,2,Mid,Medium,51,No,No,No,Poor,Low,Left,train
8006,39,Male,3,Education,5013,Good,High,High,2,No,4,High School,Married,2,Mid,Large,34,Yes,No,No,Fair,Low,Stayed,train
67526,56,Male,32,Media,6133,Good,Very High,Average,1,No,14,Bachelor’s Degree,Married,2,Entry,Large,34,No,No,No,Poor,High,Left,train
37279,52,Female,22,Technology,11147,Good,High,Average,3,Yes,65,Associate Degree,Divorced,2,Mid,Small,42,No,No,No,Fair,Medium,Stayed,train
61463,20,Male,3,Finance,6249,Good,High,Average,2,No,5,High School,Married,0,Entry,Medium,48,No,No,No,Good,Medium,Stayed,train
69137,48,Male,19,Finance,5884,Fair,Low,Low,0,No,66,High School,Divorced,4,Mid,Large,29,No,No,Yes,Good,Low,Stayed,train
26867,29,Female,2,Technology,7770,Poor,Very High,Average,0,No,30,Bachelor’s Degree,Single,2,Mid,Medium,29,Yes,No,Yes,Fair,Low,Left,train
30055,33,Female,5,Media,6583,Fair,Low,Average,2,No,29,Associate Degree,Single,4,Entry,Small,26,No,No,No,Excellent,Medium,Left,train
1038,26,Female,10,Finance,11609,Poor,Medium,Average,4,No,2,High School,Married,0,Entry,Medium,21,No,No,No,Fair,Low,Left,train
57984,36,Male,13,Technology,6457,Fair,Medium,Average,2,Yes,92,Bachelor’s Degree,Single,0,Senior,Medium,17,No,No,No,Excellent,High,Left,train
24194,23,Male,5,Media,6044,Excellent,Low,Below Average,1,No,30,High School,Married,3,Entry,Small,37,No,No,No,Fair,High,Left,train
17753,44,Male,1,Healthcare,9828,Excellent,Very High,Average,1,No,28,Bachelor’s Degree,Married,2,Entry,Small,3,No,No,No,Fair,Low,Left,train
19761,20,Male,3,Healthcare,7690,Good,Very High,Average,0,Yes,28,Master’s Degree,Married,3,Mid,Large,34,Yes,Yes,No,Good,Medium,Stayed,train
62112,47,Female,27,Media,5935,Good,High,Below Average,0,No,20,Associate Degree,Married,4,Mid,Medium,86,Yes,No,No,Poor,Low,Stayed,train
4154,21,Female,10,Healthcare,9349,Poor,Very High,Below Average,0,Yes,75,Associate Degree,Married,1,Entry,Small,84,No,No,No,Poor,Low,Left,train
7409,32,Male,3,Healthcare,8817,Excellent,Low,Average,0,No,91,Associate Degree,Married,2,Mid,Medium,50,No,No,No,Good,Medium,Left,train
69245,55,Female,2,Media,6674,Good,High,Below Average,2,No,37,Master’s Degree,Single,1,Mid,Small,33,No,No,Yes,Good,Low,Left,train
36579,58,Female,42,Healthcare,8459,Poor,High,Average,3,Yes,99,Bachelor’s Degree,Single,4,Senior,Large,106,No,No,No,Excellent,High,Stayed,train
59345,32,Male,23,Education,4597,Fair,High,Average,1,Yes,74,Bachelor’s Degree,Married,1,Mid,Small,83,No,No,No,Fair,Low,Stayed,train
64062,41,Female,25,Finance,7419,Excellent,Low,High,0,Yes,40,Associate Degree,Single,1,Mid,Large,36,No,No,No,Poor,Low,Left,train
28104,21,Male,9,Media,6078,Poor,High,Average,0,Yes,21,Associate Degree,Married,3,Mid,Small,31,No,No,Yes,Good,Low,Left,train
32680,25,Female,16,Healthcare,7624,Fair,Medium,Average,0,No,91,Bachelor’s Degree,Divorced,3,Mid,Large,73,No,No,No,Good,Medium,Stayed,train
14302,31,Female,3,Finance,11260,Excellent,High,High,1,Yes,13,PhD,Married,4,Mid,Medium,52,No,No,No,Excellent,Low,Stayed,train
55212,56,Male,4,Healthcare,8938,Excellent,High,High,0,Yes,41,Bachelor’s Degree,Divorced,2,Senior,Small,25,No,No,No,Good,Low,Stayed,train
53755,23,Female,6,Technology,9499,Excellent,Medium,Average,0,No,44,PhD,Single,4,Entry,Medium,68,No,No,No,Good,Medium,Stayed,train
18990,58,Male,45,Finance,7547,Fair,Medium,Average,4,No,75,Master’s Degree,Divorced,0,Mid,Medium,59,No,No,No,Poor,Low,Stayed,train
39438,49,Male,41,Education,4902,Fair,High,High,3,No,28,Bachelor’s Degree,Single,0,Mid,Medium,119,No,No,No,Fair,High,Stayed,train
43343,46,Male,37,Media,5459,Excellent,High,Average,0,No,82,Master’s Degree,Single,4,Entry,Medium,98,No,No,No,Fair,High,Left,train
2588,36,Female,3,Education,4315,Fair,High,Below Average,1,No,50,Bachelor’s Degree,Single,2,Mid,Medium,65,No,No,No,Good,Low,Left,train
11722,51,Female,8,Technology,10151,Excellent,Medium,High,0,No,39,Associate Degree,Single,5,Entry,Medium,66,No,No,Yes,Good,Low,Left,train
3141,35,Male,19,Finance,8275,Good,Very High,High,2,Yes,24,PhD,Divorced,2,Mid,Medium,59,Yes,No,Yes,Poor,High,Stayed,train
58699,31,Male,7,Technology,8692,Good,Low,Average,2,Yes,48,Associate Degree,Single,3,Entry,Large,85,No,No,No,Fair,Medium,Left,train
15724,22,Female,13,Healthcare,6996,Excellent,Low,Average,2,No,60,Master’s Degree,Divorced,1,Mid,Small,22,No,No,No,Good,Medium,Left,train
44661,29,Male,1,Technology,7982,Good,High,Average,1,No,25,Bachelor’s Degree,Single,2,Mid,Medium,15,No,No,No,Poor,Medium,Stayed,train
9210,21,Female,10,Education,4371,Fair,High,High,2,No,44,Bachelor’s Degree,Divorced,0,Mid,Large,45,No,No,No,Good,Medium,Left,train
4226,41,Male,10,Media,5974,Excellent,Low,High,0,Yes,99,Bachelor’s Degree,Married,0,Senior,Medium,44,No,No,No,Poor,Medium,Stayed,train
49289,54,Male,25,Education,4505,Fair,High,Average,0,No,11,Associate Degree,Single,1,Entry,Medium,59,No,No,No,Good,Very High,Left,train
68694,51,Female,14,Finance,8883,Good,High,Average,1,No,2,Master’s Degree,Single,2,Entry,Large,83,Yes,No,No,Good,Low,Left,train
52300,52,Male,9,Education,4931,Excellent,Very High,Average,1,No,35,High School,Divorced,5,Mid,Small,36,No,No,No,Fair,Medium,Stayed,train
62005,22,Female,1,Education,4308,Fair,Very High,Average,2,Yes,40,Master’s Degree,Single,1,Mid,Large,5,No,No,No,Good,Low,Left,train
73733,52,Female,4,Education,5033,Good,High,High,0,No,3,Master’s Degree,Single,0,Senior,Small,45,No,No,No,Poor,Low,Stayed,train
69491,26,Female,3,Healthcare,6903,Fair,Very High,Below Average,1,No,76,Master’s Degree,Divorced,0,Entry,Small,63,No,No,Yes,Fair,Low,Left,train
22729,30,Male,6,Technology,11500,Good,High,High,0,Yes,26,Bachelor’s Degree,Married,0,Mid,Large,68,Yes,No,No,Fair,Low,Stayed,train
69380,42,Male,22,Media,5780,Good,High,Below Average,0,No,2,High School,Single,2,Entry,Small,68,No,No,Yes,Good,Low,Stayed,train
46724,40,Female,10,Technology,8297,Good,Medium,Below Average,0,No,39,Associate Degree,Married,3,Entry,Large,11,No,No,Yes,Good,Low,Stayed,train
2022,26,Female,8,Healthcare,6845,Excellent,High,Below Average,0,Yes,59,Bachelor’s Degree,Married,0,Entry,Small,80,No,No,No,Excellent,High,Left,train
56907,38,Male,25,Education,3277,Good,High,Average,0,No,24,Associate Degree,Married,0,Entry,Medium,35,No,No,Yes,Fair,Low,Stayed,train
64478,55,Male,25,Finance,10135,Fair,High,Average,0,Yes,56,Master’s Degree,Single,4,Mid,Medium,50,No,No,No,Fair,Low,Left,train
45028,47,Male,27,Healthcare,7587,Fair,Very High,Below Average,0,No,4,High School,Single,0,Mid,Large,30,No,No,No,Fair,Low,Left,train
14543,20,Male,10,Technology,7933,Poor,High,Average,1,No,34,Bachelor’s Degree,Married,1,Mid,Small,22,No,No,Yes,Good,High,Stayed,train
53831,42,Male,32,Education,3332,Good,Very High,High,2,Yes,35,Master’s Degree,Single,1,Entry,Medium,42,No,No,No,Poor,Medium,Left,train
19290,27,Male,13,Media,5473,Fair,High,High,1,No,60,Bachelor’s Degree,Married,0,Mid,Medium,24,No,No,No,Good,Very High,Stayed,train
41604,56,Male,12,Technology,11124,Good,Medium,High,2,Yes,42,Bachelor’s Degree,Single,4,Entry,Small,89,Yes,No,No,Good,High,Stayed,train
35471,40,Male,26,Technology,6307,Fair,Very High,Below Average,1,Yes,25,Associate Degree,Divorced,0,Entry,Medium,56,No,No,No,Fair,High,Left,train
44084,37,Female,19,Education,4939,Fair,Very High,Average,1,Yes,39,Master’s Degree,Married,1,Mid,Medium,85,Yes,No,No,Good,High,Stayed,train
17674,57,Female,27,Media,6361,Good,High,Average,0,No,35,Bachelor’s Degree,Divorced,0,Entry,Large,84,No,No,No,Fair,Low,Left,train
58095,59,Male,17,Finance,5087,Good,Very High,Average,0,Yes,28,Master’s Degree,Married,4,Mid,Large,76,No,No,No,Poor,Low,Stayed,train
68785,34,Female,14,Finance,14885,Good,Low,Average,2,Yes,62,Bachelor’s Degree,Married,0,Senior,Large,69,No,No,No,Poor,High,Stayed,train
18736,49,Male,25,Education,5175,Poor,High,Average,3,Yes,84,High School,Divorced,2,Entry,Small,72,No,No,No,Poor,Very High,Stayed,train
5525,53,Male,37,Technology,8425,Fair,High,Average,3,No,57,Bachelor’s Degree,Married,1,Mid,Small,109,No,No,No,Fair,Medium,Stayed,train
22508,37,Male,15,Finance,8397,Good,High,Below Average,0,Yes,95,Bachelor’s Degree,Married,4,Senior,Large,76,Yes,No,No,Good,Low,Stayed,train
44936,57,Female,33,Technology,10442,Good,Medium,High,1,Yes,33,Bachelor’s Degree,Married,0,Entry,Medium,76,No,No,No,Poor,Medium,Left,train
19042,26,Female,2,Media,5993,Good,Very High,Below Average,0,Yes,49,High School,Married,0,Entry,Medium,10,No,No,No,Poor,High,Left,train
66922,51,Male,43,Education,2987,Excellent,Very High,Average,1,No,58,Associate Degree,Single,1,Mid,Large,59,No,No,No,Excellent,High,Left,train
34520,32,Male,3,Media,5912,Fair,High,Average,0,No,3,Master’s Degree,Single,0,Mid,Small,12,No,No,No,Fair,Medium,Left,train
64783,48,Female,19,Finance,9890,Fair,High,High,0,No,35,Associate Degree,Married,2,Entry,Small,28,Yes,No,No,Poor,Medium,Stayed,train
65091,33,Male,5,Technology,9591,Fair,High,Below Average,0,No,57,Bachelor’s Degree,Married,3,Entry,Medium,47,No,No,No,Fair,Medium,Left,train
28086,47,Male,24,Healthcare,8815,Excellent,High,High,3,No,37,Bachelor’s Degree,Married,0,Mid,Medium,74,No,No,No,Good,Low,Stayed,train
67022,54,Male,12,Education,4252,Good,Medium,Below Average,2,Yes,9,Associate Degree,Married,1,Senior,Small,85,No,No,No,Good,High,Stayed,train
16334,39,Male,26,Healthcare,6693,Fair,High,Average,3,No,38,Associate Degree,Married,0,Mid,Large,99,No,No,Yes,Good,Medium,Stayed,train
16803,34,Male,1,Healthcare,5439,Fair,Medium,Average,2,No,88,Associate Degree,Divorced,0,Mid,Large,69,No,No,No,Good,Low,Left,train
30624,34,Female,26,Education,3924,Poor,Very High,Below Average,1,Yes,35,PhD,Single,2,Mid,Medium,52,No,No,Yes,Good,Low,Left,train
64960,20,Male,11,Technology,10624,Excellent,High,High,2,No,61,High School,Divorced,2,Entry,Large,12,No,No,No,Poor,Low,Stayed,train
56462,42,Female,34,Technology,10529,Good,High,Average,0,No,61,Bachelor’s Degree,Single,4,Entry,Large,76,No,No,Yes,Good,Low,Stayed,train
18486,27,Male,17,Healthcare,7227,Poor,High,High,2,Yes,7,High School,Married,0,Mid,Small,60,No,No,No,Fair,Low,Stayed,train
12627,46,Female,15,Media,5207,Good,High,Average,0,Yes,27,Master’s Degree,Divorced,3,Mid,Small,86,No,No,No,Excellent,Low,Stayed,train
